amt,city_pop,recency,displacement,Time,merchant_,category_,gender_,location_,recency_segment_,is_fraud
93.28,218,26451886.0,20.399283475906905,23,386,11,1,2,0,0
22.29,16183,3015314.0,57.54027513391643,6,513,9,0,0,0,0
2.28,85,16434290.0,115.51441825247937,23,209,11,0,1,0,0
68.38,899,-2715840.0,56.204912609680235,12,684,10,1,0,1,0
214.73,42817,7838108.0,143.26617732048936,0,352,4,0,1,0,0
77.13,124967,1227025.0,54.79221558810112,0,273,2,1,0,0,0
62.48,136,4669019.0,93.59076691006163,19,263,0,0,1,0,0
5.38,381459,13341376.0,90.33830793590528,21,503,11,1,1,0,0
28.48,84106,-13308125.0,51.309321043165134,9,36,8,0,0,1,0
46.73,27971,-15418671.0,37.35939058139138,12,481,6,0,2,1,0
99.24,122111,14231130.0,105.73088634839057,10,308,4,1,1,0,0
3.92,8874,-3386468.0,84.28687151271085,20,261,13,0,0,1,0
1.92,475,15088140.0,104.11167590807128,17,7,6,0,1,0,0
14.93,302,-31109190.0,111.41202130347109,12,190,0,0,1,1,0
45.9,85,-5292832.0,100.80096144769608,19,520,10,0,1,1,0
70.82,686,-12042261.0,119.62262992420777,1,389,2,1,1,1,0
77.41,686,14891420.0,130.97313435195332,16,603,6,1,1,0,0
59.05,1789,5377566.0,95.72728333925542,4,608,4,0,1,0,0
59.92,248,-28244695.0,101.52741908748955,17,187,6,0,1,1,0
34.45,1749,-7241071.0,102.46246618674941,6,231,2,0,1,1,0
5.22,222785,10543755.0,125.1762501823022,18,31,11,1,1,0,0
40.87,9587,-12520214.0,77.51401753035742,18,653,10,0,0,1,0
491.31,19408,-38727424.0,59.750853180774726,14,417,9,1,0,1,0
30.89,105549,-23231384.0,97.72317943599185,20,167,0,1,1,1,0
118.07,450,17539223.0,83.79172904778987,7,194,4,1,0,0,0
1.33,2078,-15327147.0,90.60844742685136,4,656,12,0,1,1,0
110.39,320420,39427874.0,86.17879189622194,22,28,0,0,0,0,0
13.4,1252,-17052038.0,50.01438632699248,23,155,6,0,0,1,0
47.63,471,-7396673.0,53.01089788717044,0,360,2,1,0,1,0
207.22,973849,18809516.0,61.05199162018024,17,493,5,0,0,0,0
5.77,308,-5342151.0,125.75848785057836,21,393,13,1,1,1,0
83.33,54287,-20475397.0,96.98519530364797,23,114,10,0,1,1,0
67.87,1453,29659478.0,109.44789718807165,12,541,1,1,1,0,0
73.36,18408,-17827648.0,77.56347948681166,14,100,6,1,0,1,0
131.78,370,18997415.0,96.54481819509266,2,504,11,1,1,0,0
48.43,1312922,-13434970.0,77.1346868212522,7,88,3,0,0,1,0
87.11,759,-10031677.0,35.13559032189827,0,518,2,0,2,1,0
4.31,1789,-10183167.0,75.88167497504547,22,246,12,0,0,1,0
54.4,320420,30210824.0,96.64034447066838,7,587,9,0,1,0,0
71.21,260,7931423.0,109.81834461231496,7,183,2,0,1,0,0
105.35,899,-9319524.0,90.53567878493907,9,328,4,1,1,1,0
13.23,525713,-12360587.0,18.38174769415822,20,322,6,0,2,1,0
47.75,1970,27544743.0,74.47192148843853,14,671,7,1,0,0,0
4.04,128,9261925.0,90.62294229828436,6,284,12,1,1,0,0
13.23,1789,11372021.0,7.1107542800039765,22,207,5,0,2,0,0
73.06,1645,38125390.0,41.10459226070172,21,680,6,1,2,0,0
211.07,11256,5890228.0,139.40839421161434,7,329,4,0,1,0,0
32.66,743,13077889.0,42.51061335649038,6,103,2,0,2,0,0
116.13,2054,-24424721.0,97.4246542360421,1,502,11,0,1,1,0
87.0,1190,20150342.0,103.89343196163352,16,187,6,0,1,0,0
110.7,229,28026242.0,21.053985904018905,3,316,4,1,2,0,0
71.83,1078,-32746491.0,103.36033014856037,14,571,5,1,1,1,0
647.52,258,-17660230.0,105.36505419689392,2,504,11,1,1,1,0
1.4,761,-14041727.0,79.75461333211034,8,110,9,0,0,1,0
1.41,320420,4704269.0,50.45392396007385,10,265,9,0,0,0,0
81.59,1360,-25180282.0,89.61425135191966,8,487,11,1,0,1,0
8.46,540,79929.0,92.31183970946672,14,651,7,0,1,0,0
59.72,4138,-1429561.0,143.28161315079097,8,153,2,1,1,1,0
34.4,241,-23366723.0,117.03370540328979,23,369,7,0,1,1,0
87.57,6713,12191797.0,70.38315755155303,22,398,7,0,0,0,0
41.16,258,4373391.0,103.62523442757262,17,26,7,1,1,0,0
10.68,172817,10592251.0,56.15615789794429,18,38,7,1,0,0,0
125.53,218,25300352.0,111.80055947877389,15,429,12,1,1,0,0
101.09,191096,32699660.0,49.06860282334509,6,241,4,0,0,0,0
179.23,94014,-1348693.0,117.51148457563602,7,608,4,0,1,1,0
37.99,28278,12951497.0,45.52749803551949,12,316,1,1,0,0,0
3.6,1490,7431354.0,102.07072085304407,21,198,11,0,1,0,0
3.69,3684,-16188783.0,104.70267576473951,13,555,11,0,1,1,0
4.09,276,14817264.0,65.61681668155721,9,105,11,0,0,0,0
152.28,1684,-8954838.0,94.70327287327946,18,123,5,0,1,1,0
91.35,6951,5791481.0,121.15280436466199,13,456,6,0,1,0,0
62.04,53,11724364.0,35.01645981771725,21,104,1,1,2,0,0
163.8,899,-18647784.0,81.33357685936743,20,148,6,1,0,1,0
1.2,218,2320786.0,46.820377321086085,14,445,5,1,0,0,0
450.17,151815,-15121926.0,103.83985198580486,12,269,8,1,1,1,0
8.89,1274,2037834.0,31.074379612497463,1,31,11,0,2,0,0
121.02,269,8485758.0,80.05309808526113,20,116,0,1,0,0,0
82.77,631,14080021.0,97.72292987473008,21,433,10,1,1,0,0
44.04,1923,2886320.0,77.34400812539263,17,312,10,0,0,0,0
87.43,1302,18252417.0,119.48980409748125,16,644,0,1,1,0,0
72.63,172817,23953167.0,101.05461595595854,2,625,2,1,1,0,0
66.24,2504700,2679143.0,46.803130474659056,20,608,4,0,0,0,0
1.08,77,7311950.0,105.82828107062846,6,325,8,0,1,0,0
85.19,3805,25178099.0,59.51014189383366,5,602,4,0,0,0,0
54.73,241,11181949.0,53.95961154171298,6,232,3,0,0,0,0
91.95,11256,31535663.0,69.94976704279911,13,686,1,0,0,0,0
20.24,93193,11524885.0,87.33420625697171,12,376,0,1,0,0,0
224.74,14871,-8591905.0,119.87006791580524,19,6,11,0,1,1,0
2.32,381459,15185991.0,82.70393725751234,9,172,8,1,0,0,0
40.49,31515,16035825.0,54.98358606335108,23,89,6,1,0,0,0
14.07,2872,-15873174.0,88.84194828547146,20,289,0,0,0,1,0
26.78,1190,24268598.0,28.121683807182652,20,85,7,0,2,0,0
57.26,45303,-6313074.0,49.359070425751966,13,671,7,0,0,1,0
65.73,1571,-1748325.0,84.22434005578475,14,538,0,1,0,1,0
31.69,864,17611441.0,103.68418465367728,20,558,6,1,1,0,0
74.39,1789,26120754.0,83.78545978510809,3,55,2,0,0,0,0
43.7,213,-26257208.0,92.3035663495321,20,168,5,0,1,1,0
13.62,450,30332999.0,64.17531391722233,20,461,6,1,0,0,0
54.92,105549,-1111958.0,56.25498412196458,16,188,6,1,0,1,0
43.27,633,-16736804.0,64.37965176928515,8,463,2,1,0,1,0
63.12,1909,-39214989.0,38.04653962607593,8,399,2,0,2,1,0
60.92,1789,4851430.0,93.71775244736969,16,190,0,0,1,0,0
143.6,4677,-22263173.0,52.86161507956116,16,422,10,1,0,1,0
51.52,759,-18864806.0,115.86527710920964,13,692,10,1,1,1,0
186.72,1312922,-5429061.0,64.65592638637372,14,687,11,0,0,1,0
91.44,140,27650257.0,66.46022548096023,16,204,5,1,0,0,0
22.05,1789,3514741.0,82.1455023679159,12,334,1,0,0,0,0
4.61,498,-18258911.0,112.51856568514737,13,531,12,0,1,1,0
63.99,2383912,-2150301.0,89.85798455927079,7,550,4,0,0,1,0
192.72,61,8207934.0,50.74697692432092,6,52,8,0,0,0,0
7.12,8007,1140149.0,132.55383709445314,13,109,13,0,1,0,0
64.07,54767,12450286.0,131.39868551691472,0,691,2,1,1,0,0
2.04,18760,-5513179.0,66.84394621159473,18,61,7,1,0,1,0
5.07,85,-14749902.0,103.94699954792391,3,36,8,0,1,1,0
5.68,169,22929039.0,98.62839810487883,6,661,8,1,1,0,0
120.96,12747,-8010699.0,74.48250075016654,2,250,9,0,0,1,0
4.25,8333,5293968.0,97.79314071714056,13,486,11,0,1,0,0
7.69,1631,-27219722.0,91.6647251980628,2,174,11,0,1,1,0
3.09,3688,23646530.0,88.29944176520443,20,504,11,0,0,0,0
8.81,310,-16800867.0,40.77443464749316,14,348,1,0,2,1,0
3.91,35705,36445247.0,28.527970719283672,1,281,8,1,2,0,0
63.78,149,20304553.0,78.99371606837201,23,378,1,0,0,0,0
83.54,103927,19913598.0,147.803389378836,15,5,5,0,1,0,0
85.58,1302,-17368044.0,34.93567140272137,19,97,6,1,2,1,0
5.57,498,-2096148.0,102.95053657593539,7,523,8,0,1,1,0
68.44,4677,-15842964.0,94.74211002813149,19,671,7,1,1,1,0
53.19,369,12406783.0,33.498072588595036,23,420,6,0,2,0,0
123.68,47772,7785860.0,69.41499005517446,6,273,2,1,0,0,0
143.82,14871,-6897143.0,95.1954039375444,0,399,2,0,1,1,0
57.25,1909,-4230016.0,110.3808813333626,22,220,10,0,1,1,0
5.94,687276,-22770997.0,96.09034245570615,7,327,8,1,1,1,0
70.73,579,-17436519.0,69.1719120020233,1,607,2,0,0,1,0
9.44,1274,-29795033.0,111.32364967430281,2,484,12,0,1,1,0
123.59,307,-26472771.0,91.81884746811473,1,447,4,0,1,1,0
73.03,471,-4592575.0,73.25558120183409,10,243,2,1,0,1,0
35.9,14871,-5204745.0,93.71471589633038,16,251,6,0,1,1,0
7.83,77,5917647.0,68.25350313000074,19,531,12,0,0,0,0
1.91,100,30696575.0,30.874626645853834,10,303,8,0,2,0,0
75.8,46,20370305.0,101.17767080993487,7,87,4,0,1,0,0
160.87,757530,426412.0,120.30994385288726,21,422,10,1,1,0,0
54.94,369,-13212738.0,33.86308780192554,7,157,2,0,2,1,0
212.32,2872,-30969927.0,69.61023474867201,3,645,4,0,0,1,0
4.84,128715,-10951791.0,136.19384817082707,2,688,8,1,1,1,0
571.19,277,-7775356.0,75.87932695166141,15,353,13,1,0,1,0
55.15,1288,16160461.0,134.33882579555888,13,642,1,0,1,0,0
96.2,3833,6056481.0,109.28176161651314,20,56,0,1,1,0,0
2.78,1252,-27721531.0,120.65424673607696,8,6,11,0,1,1,0
35.43,320420,9619546.0,121.75712273590385,1,245,8,0,1,0,0
6.06,1760,-4886701.0,84.10459060830051,23,222,9,0,0,1,0
11.55,276,-9077917.0,36.71612086801827,5,514,8,0,2,1,0
67.9,6120,16703729.0,102.96720385417348,6,498,2,0,1,0,0
19.58,761,-11181120.0,123.9440824515085,14,551,10,0,1,1,0
7.18,372,28052933.0,45.02438923959804,18,176,9,0,0,0,0
11.55,757530,12841476.0,65.79126774775007,21,187,6,1,0,0,0
1.27,47772,-38663470.0,142.254690431359,19,226,5,1,1,1,0
199.2,320420,18506695.0,86.52021935976352,0,608,4,0,0,0,0
26.85,2135,-30777909.0,40.931667312324066,15,689,10,0,2,1,0
6.52,695,-35348374.0,114.30006717613256,1,386,11,1,1,1,0
114.2,218,4714518.0,78.16025327180107,17,449,10,1,0,0,0
80.43,151815,-136560.0,98.8432581838182,5,268,4,1,1,1,0
78.41,2383912,22124838.0,84.32473527003593,7,272,2,0,0,0,0
17.08,899,-25347563.0,100.19686363231355,16,692,10,1,1,1,0
49.56,1654,-13961771.0,117.58032743106551,22,104,1,1,1,1,0
5.65,471,-12469335.0,71.4913214992723,21,460,1,1,0,1,0
9.4,1312922,-31409535.0,119.68328115821609,18,445,5,0,1,1,0
73.81,597,-15013925.0,59.612589882674335,1,153,2,0,0,1,0
72.11,635,8499222.0,101.87442249641668,0,359,4,0,1,0,0
16.76,248,8809672.0,81.06360050114971,21,85,7,0,0,0,0
119.87,53,22552283.0,109.21365283048259,9,42,12,1,1,0,0
93.88,1925,-4403204.0,63.03106466065938,5,272,2,0,0,1,0
134.98,260,-16633435.0,88.75007877455047,10,336,4,0,0,1,0
97.15,1126,-17519198.0,124.70251810554193,20,111,6,1,1,1,0
186.93,107941,25711661.0,73.63728652527435,5,427,4,0,0,0,0
122.31,214518,-18233073.0,73.18602670025518,3,315,1,1,0,1,0
60.5,85,15532432.0,38.204090027279825,15,506,6,0,2,0,0
51.93,258,-13928479.0,105.5526058118055,7,497,2,1,1,1,0
73.63,77,-16736010.0,128.05416364256206,0,444,2,0,1,1,0
23.84,233717,11721562.0,104.09951414827547,23,489,10,0,1,0,0
96.51,107941,-38559823.0,119.43696549916251,13,469,7,0,1,1,0
44.21,242,8363281.0,79.41734926664478,7,47,2,0,0,0,0
28.18,1420,8426510.0,118.51668843934154,12,558,6,0,1,0,0
17.41,1420,-23458293.0,98.54872965329628,17,612,7,0,1,1,0
43.44,276,3788356.0,104.19753383702749,22,376,0,0,1,0,0
22.33,190249,-6958649.0,134.84114420058617,22,440,10,0,1,1,0
46.26,153,-11902211.0,123.98666118285655,18,369,7,1,1,1,0
128.49,23,-5571665.0,34.456620354150914,1,645,4,0,2,1,0
116.82,1051,-133509.0,65.21057668470964,23,123,5,0,0,1,0
45.42,1645,-929797.0,14.047058582414655,18,666,0,0,2,1,0
69.6,1302,-396004.0,36.43419437081085,8,99,2,1,2,1,0
70.68,513,1958848.0,23.997156936825377,0,272,2,0,2,0,0
56.27,45303,-8525671.0,48.110733037965936,3,332,2,0,0,1,0
9.99,79008,23743119.0,65.60679082221965,17,531,12,1,0,0,0
57.07,18408,3437039.0,80.09009868037023,10,588,3,1,0,0,0
42.21,35371,39134194.0,74.8468007300414,1,448,8,0,0,0,0
62.73,149,18667486.0,112.05812455533713,13,319,10,0,1,0,0
336.28,4677,3759448.0,109.5950806040283,6,72,11,1,1,0,0
88.75,1979,-3374164.0,123.41757969945458,19,460,1,1,1,1,0
77.02,2971,28368278.0,75.50772493255528,4,394,4,1,0,0,0
144.03,192,4548009.0,82.36988162252523,11,328,4,1,0,0,0
3.52,4878,-34399351.0,63.55771492011946,1,28,0,1,0,1,0
63.61,7692,-23204647.0,20.528398235111208,9,488,2,1,2,1,0
6.87,878,-7985957.0,105.12495358299067,12,317,0,0,1,1,0
4.61,192,-10404038.0,89.29834161465799,19,658,7,1,0,1,0
10.62,1666,2737378.0,53.37837099624203,4,587,9,1,0,0,0
101.35,34882,3814511.0,69.99567585590805,22,66,7,0,0,0,0
42.48,50489,-18633587.0,101.01994428039201,23,636,5,0,1,1,0
36.67,337,-10083952.0,103.29909311266323,23,197,7,0,1,1,0
5.1,14871,-38974353.0,51.66843192547274,20,346,11,0,0,1,0
104.13,1420,16371673.0,105.0085263156774,23,364,6,0,1,0,0
6.96,4161,9208670.0,56.83288663905969,10,106,0,0,0,0,0
64.07,633,7691780.0,71.8690869448756,1,162,2,1,0,0,0
42.25,93193,10401902.0,51.914396743354686,20,56,0,1,0,0,0
93.8,3805,3716850.0,140.25944503863602,21,187,6,0,1,0,0
8.22,272134,-27270063.0,27.95585163716012,4,201,12,1,2,1,0
29.71,633,-2800783.0,79.26045335627666,19,100,6,1,0,1,0
16.67,1190,-35269614.0,33.49456479888048,13,506,6,0,2,1,0
2.52,8874,-8296244.0,122.59878783915508,18,290,8,0,1,1,0
608.67,77,1177955.0,129.8517111665647,23,246,12,0,1,0,0
33.85,1831,-1.0,22.011563127103532,17,537,7,1,2,1,0
132.27,126,12697820.0,103.95133600555097,13,473,12,1,1,0,0
130.32,198,18987096.0,90.00379389719704,9,246,12,1,1,0,0
214.87,2872,-17735161.0,94.97068315554988,8,146,4,0,1,1,0
292.11,3684,-4576800.0,83.36192651160576,2,247,9,0,0,1,0
7.86,864,-37313716.0,77.10795169559017,11,222,9,1,0,1,0
4.93,2290,-15329505.0,100.36294323454084,18,134,0,1,1,1,0
6.4,320420,-23845539.0,124.5818729354039,15,430,11,0,1,1,0
28.31,2906700,35727259.0,62.455056368314274,12,387,12,0,0,0,0
3.75,34882,34652602.0,89.40374711181884,20,91,6,0,0,0,0
52.48,914,-27970984.0,110.50482444216554,8,399,2,1,1,1,0
34.8,2872,6591491.0,47.01662608336008,20,506,6,0,0,0,0
9.13,46,-27621473.0,100.0767141067307,19,454,12,0,1,1,0
83.17,17047,4340905.0,112.02308362393754,13,165,1,0,1,0,0
27.75,27971,26519969.0,77.29536233060968,14,155,6,0,0,0,0
94.95,759,10438165.0,79.28673572030394,14,161,10,0,0,0,0
6.44,761,15982939.0,37.68308280540913,19,14,5,0,2,0,0
1.01,759,-25450057.0,90.41837226289152,6,175,11,1,1,1,0
45.06,3508,-31382490.0,98.92177700196959,14,165,1,0,1,1,0
1.7,1684,-20314877.0,66.70690971969982,20,673,9,0,0,1,0
57.45,1645,-36679790.0,142.5573814905439,21,76,7,1,1,1,0
91.73,42817,-9455060.0,50.4734652953906,22,114,10,0,0,1,0
71.71,17867,-22949620.0,98.38017481498261,1,162,2,1,1,1,0
201.92,3684,26834887.0,46.98042900716025,10,352,4,0,0,0,0
101.07,513,-1422730.0,115.72314977534607,7,543,4,0,1,1,0
49.26,757530,-18460271.0,64.15914641068802,19,169,7,1,0,1,0
21.11,218,-28421692.0,72.09340607844973,23,192,7,1,0,1,0
54.56,1645,-16622892.0,101.1152304897717,23,398,7,1,1,1,0
92.63,516,-5419496.0,86.34566341982011,9,488,2,0,0,1,0
93.56,737,2865903.0,73.95489886456981,7,146,4,1,0,0,0
79.83,1312922,-2211254.0,135.20652563273035,13,665,10,0,1,1,0
30.41,276,7112136.0,91.34817812522392,13,685,1,0,1,0,0
4.31,2691,3587451.0,79.38647530367734,13,174,11,0,0,0,0
494.16,2691,-5172693.0,117.73556080226308,5,355,8,0,1,1,0
5.21,2872,-11397465.0,100.3842639016104,12,487,11,0,1,1,0
41.43,4542,-28375491.0,101.52200031990705,10,613,3,0,1,1,0
77.36,606,5164380.0,120.18651915301965,9,358,2,0,1,0,0
113.17,276896,-16275055.0,21.85371167742687,14,570,4,1,2,1,0
53.41,4878,7470803.0,90.92288443496155,1,231,2,1,1,0,0
6.27,19685,-19836214.0,60.523986706141244,22,531,12,0,0,1,0
25.66,1745,-11317452.0,91.1027118242599,21,190,0,0,1,1,0
126.85,191096,14412385.0,21.86125601764115,5,6,11,0,2,0,0
29.37,680,-9446070.0,54.510794433944646,23,262,10,1,0,1,0
23.06,635,-2337553.0,11.107504094642758,13,567,0,0,2,1,0
114.36,2872,33461938.0,124.80977660225614,20,689,10,0,1,0,0
73.8,4677,12648377.0,91.51381186798235,3,99,2,1,1,0,0
2.27,269,-19207452.0,60.97100854170688,23,576,1,1,0,1,0
121.55,192,7072930.0,68.01564488104948,11,268,4,1,0,0,0
186.84,1420,5621433.0,74.39633332942486,21,495,7,0,0,0,0
5.88,1725,-25662095.0,58.146319303361004,6,156,9,0,0,1,0
50.91,198,28990963.0,36.692253213501,0,498,2,1,2,0,0
22.71,761,13894268.0,65.43632812570233,9,79,8,0,0,0,0
139.11,104,-21845501.0,79.25527472601264,3,468,4,0,0,1,0
3.85,149,-8990222.0,92.36106932518533,17,366,10,0,1,1,0
4.32,641349,-2667592.0,69.04826337533085,8,224,12,0,0,1,0
68.46,1126,16549311.0,71.60664121882618,16,34,1,1,0,0,0
8.97,597,4382523.0,92.99547556946317,1,528,11,0,1,0,0
31.7,320420,12930931.0,82.69574236608472,14,170,1,0,0,0,0
138.53,391389,22636913.0,41.453083939732245,13,264,7,0,2,0,0
175.64,31515,-10284429.0,36.54419229864136,15,649,11,1,2,1,0
52.77,60,3539901.0,99.4042406804161,21,7,6,1,1,0,0
1.61,2691,5533853.0,47.952580391433905,23,377,13,0,0,0,0
20.06,606,-23577069.0,61.052089956695085,17,302,8,0,0,1,0
202.79,11256,-15937118.0,10.43315182418574,10,20,4,0,2,1,0
1.51,489,-25029321.0,37.83124996981503,11,287,12,0,2,1,0
4.59,9587,-1.0,73.21916857274459,3,141,12,0,0,1,0
69.86,126,6279884.0,110.04125463630123,22,312,10,1,1,0,0
148.99,42817,16621109.0,24.669361951847332,13,129,1,0,2,0,0
40.61,811,-8524376.0,124.29032883578171,3,92,2,0,1,1,0
2.44,50489,-29985893.0,108.28979279754687,19,340,13,0,1,1,0
12.47,525713,23044640.0,62.919042052803384,23,480,12,0,0,0,0
69.25,140,33889532.0,36.58156061914655,20,373,7,1,2,0,0
189.24,27971,-18855193.0,93.78247154557735,8,87,4,0,1,1,0
6.3,276002,12520635.0,101.7585665370149,2,101,12,0,1,0,0
113.85,107941,5582576.0,64.27288030499649,6,244,9,0,0,0,0
10.4,128715,1540564.0,110.74659957276577,16,684,10,1,1,0,0
9.91,2872,1315898.0,87.93644308023465,14,311,11,0,0,0,0
134.17,307,-1218458.0,41.07480264925503,5,563,4,0,2,1,0
78.34,823,-1.0,29.53068296596826,19,266,0,1,2,1,0
7.71,2211,-1.0,76.49353783235371,16,469,7,0,0,1,0
69.55,92043,-13400172.0,98.12634894588204,10,607,2,0,1,1,0
42.41,1263321,-26718754.0,57.74537786750523,11,2,1,1,0,1,0
35.26,2872,-8112880.0,26.659112050948576,19,254,10,0,2,1,0
300.64,633,33597184.0,59.19612250072774,16,509,1,1,0,0,0
1.67,92043,5478279.0,84.8928978201432,4,195,0,0,0,0,0
69.53,11256,-1559887.0,55.43947695844556,3,247,9,0,0,1,0
56.68,14871,34154447.0,75.78916366331042,17,128,1,0,0,0,0
55.06,149,4615571.0,85.38100221346218,0,605,2,0,0,0,0
10.9,79613,-6134791.0,147.2918989663503,18,190,0,0,1,1,0
1.48,1420,10709182.0,28.990111924457292,0,531,12,0,2,0,0
111.1,190,6606487.0,68.3102077962379,15,188,6,0,0,0,0
294.88,471,26068975.0,142.65917146944713,8,57,9,1,1,0,0
78.75,757530,-9175740.0,42.97593563968681,1,548,2,1,2,1,0
165.96,759,29100207.0,93.97977188012119,12,66,7,1,1,0,0
4.75,27020,6070697.0,78.00595885210346,19,150,13,1,0,0,0
285.16,134056,-5106155.0,106.50727378000302,18,576,1,1,1,1,0
68.79,450,-9358383.0,54.25365397377271,10,231,2,1,0,1,0
75.23,1195,-27071098.0,140.9806421567711,13,102,5,1,1,1,0
4.63,1789,40329600.0,109.03416696653679,12,601,12,0,1,0,0
50.21,471,-19821235.0,90.10068635065674,16,19,1,1,1,1,0
5.23,105549,-19093926.0,84.59626352206564,17,284,12,1,0,1,0
200.5,2872,-14433199.0,55.01723085524767,11,345,4,0,0,1,0
8.01,128,22416954.0,141.8020014250801,11,6,11,1,1,0,0
30.55,19408,-527997.0,36.861833577369644,20,420,6,1,2,1,0
71.22,632,-30212186.0,101.1395834947451,15,100,6,1,1,1,0
41.76,5211,-3879853.0,120.94799263217999,22,553,7,1,1,1,0
59.22,19408,-12305586.0,60.56858806050568,7,231,2,1,0,1,0
2.55,2872,4628929.0,85.1353963670811,23,520,10,0,0,0,0
3.64,355,-28521914.0,75.14051336597603,7,647,8,0,0,1,0
79.64,832,17895644.0,88.61726314935746,22,163,10,1,0,0,0
5.79,77,-4576444.0,123.67853175686376,22,616,11,0,1,1,0
14.31,1022298,18197853.0,94.3111340693267,16,26,7,0,1,0,0
